Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,AreaName_lang
Greater Invasion Point,Greater Invasion Point: Occularus,-2915.6667,9327.691,1669,
Greater Invasion Point,Greater Invasion Point: Pit Lord Vilemus,-2473.9932,9122.139,1669,
The Jeweled Estate,,1033.2466,3257.091,1571,Midnight Court
Greater Invasion Point,Greater Invasion Point: Inquisitor Meto,-3220.6511,9056.188,1669,
Greater Invasion Point,Greater Invasion Point: Sotanathor,5519.4907,10020.769,1669,
Greater Invasion Point,Greater Invasion Point: Matron Folnuna,2016.981,1470.5677,1669,
Court of Stars,,1026.3993,3250.7292,1571,
The Grand Hall,,3145.7534,7415.7275,1501,Black Rook Hold
The Ravenscrypt,,3146.2004,7415.2485,1501,Black Rook Hold
Ravenshold,,3150.5696,7335.8813,1501,Black Rook Hold
The Grand Hall,,3154.2952,7334.475,1501,Black Rook Hold
The Rook's Roost,,3180.8376,7398.694,1501,Black Rook Hold
Ravenshold,,3178.928,7399.0557,1501,Black Rook Hold
Lord Ravencrest's Chamber,,3193.31,7366.97,1501,Black Rook Hold
The Rook's Roost,,3187.32,7374.58,1501,Black Rook Hold
The Raven's Crown,,3163.55,7366.8,1501,Black Rook Hold
Lord Ravencrest's Chamber,,3165.4202,7371.1304,1501,Black Rook Hold
Field of the Eternal Hunt,,3249.4202,634.85767,1477,
The High Gate,,3204.64,2887.75,1477,
Halls of Valor,,3260.2551,528.9774,1477,Halls of Valor
The High Gate,,3238.8152,528.68054,1477,
The Hold,,7412.9707,7255.6665,1492,
The Naglfar,,2933.2544,648.1389,1492,
The Hold,,2933.442,663.06946,1492,
Lower Broken Stair,,-11070.433,-2004.8125,1651,
Upper Broken Stair,,-11065.703,-1979.2639,1651,
Lower Broken Stair,,-11062.654,-1980.7274,1651,
The Menagerie,,-11039.201,-1961.2396,1651,
Upper Broken Stair,,-11032.223,-1954.2067,1651,
Guardian's Library,,-11160.255,-1902.0798,1651,
The Menagerie,,-4484.0728,-2224.0227,1651,
Library Floor,,-4644.408,-2517.6946,1651,
Gamesman's Hall,,3975.5703,-2244.7205,1651,
Upper Library,,3973.5981,-2245.4983,1651,
Netherspace,,3696.2925,-2211.0383,1651,
Gamesman's Hall,,3695.8699,-2209.0574,1651,
The Guest Chambers,,-11072.226,-1935.9062,1651,
Master's Terrace,,-11066.799,-1943.3004,1651,
The Banquet Hall,,-10924.138,-2046.1007,1651,
Servant's Quarters,,-10871.399,-1898.3195,1651,
The Guest Chambers,,-10867.724,-1887.441,1651,
Opera Hall Balcony,,-10851.151,-1861.2778,1651,
The Guest Chambers,,-10943.092,-1798.25,1651,
Opera Hall Balcony,,-10945.5,-1790.1302,1651,
The Banquet Hall,,-11053.4,-1968.01,1651,
Upper Livery Stables,,-11149.42,-1891.8646,1651,
Servant's Quarters,,-11141.799,-1887.0695,1651,
The Banquet Hall,,-11037.545,-1923.8055,1651,
Servant's Quarters,,-11057.899,-2013.6406,1651,
Upper Livery Stables,,-11029.192,-1924.599,1651,
Servant's Quarters,,-11052.3,-1968.0,1651,
The Guest Chambers,,-10934.5,-2034.31,1651,
Vault of the Wardens,,4479.4595,-451.14758,1493,
"Antorus, the Burning Throne",Raid,-3206.9602,9415.294,1669,Antoran Wastes
The Warden's Court,,4477.309,-451.3021,1493,
Vault of the Betrayer,,4450.9697,-304.52258,1493,
Vault of the Wardens,,4450.752,-321.27777,1493,
The Abyssal Throne,,6103.428,-707.21356,1676,
The Guardian's Sanctum,,6209.08,-796.229,1676,
Terrace of the Moon,,6142.54,-923.4722,1676,
Chamber of the Moon,,6141.45,-915.162,1676,
The Abyssal Throne,,6026.53,-1101.45,1676,
Terrace of the Moon,,6027.53,-1108.58,1676,
Chamber of the Moon,,6107.83,-727.494,1676,
Terrace of the Moon,,5969.39,-1001.62,1676,
The Abyssal Throne,,5975.3,-1018.68,1676,
Chamber of the Moon,,6221.87,-773.858,1676,
Chamber of the Avatar,,6324.647,-794.99133,1676,
The Guardian's Sanctum,,6350.472,-795.9219,1676,
The Twisting Nether,,6754.3066,-797.61456,1676,
Arcing Depths,,385.1337,3313.4036,1530,
The Nightwell,,467.0955,3377.6702,1530,
The Nighthold,,540.9566,3394.2805,1530,
Arcing Depths,,526.545,3379.88,1530,
Captain's Quarters,,292.696,3349.76,1530,
Astromancer's Rise,,491.374,3128.18,1530,
Shal'Dorei Terrace,,591.945,3051.12,1530,
The Nighthold,,596.6719,3046.73,1530,
The Balconies,,927.65106,3193.7344,1571,
The Balconies,,974.059,3153.7473,1571,
The Jeweled Estate,,972.40625,3152.9844,1571,Midnight Court
The Jeweled Estate,,927.67017,3192.1753,1571,Midnight Court
Master's Terrace,,-10851.7,-1848.39,1651,
Master's Terrace,,-11141.101,-1962.4202,1651,
Upper Livery Stables,,-11137.9,-1963.44,1651,
Master's Terrace,,-11070.772,-2009.7396,1651,
The Nightspire,,314.38715,3104.23,1530,
The Font of Night,,334.002,3187.05,1530,
Trial of Valor,,3290.49,5953.84,1648,
Helheim,,3606.97,5611.45,1648,
Haustvald,,345.93576,366.79514,1648,
Grizzly Hills,,1997.2639,1344.901,1520,
The Emerald Nightmare,,1926.092,1282.1632,1520,
Mulgore,,1833.1615,1258.6216,1520,
Clutch of Corruption,,1732.2031,1467.283,1520,
Core of the Nightmare,,-12968.7,12230.4,1520,
Moonglade,,1876.5486,1327.8507,1520,
Un'goro Crater,,1797.5729,1329.7865,1520,
Core of the Nightmare,,11328.1,11057.6,1520,
Core of the Nightmare,,11189.7,-12625.1,1520,
Rift of Aln,,11361.8,-12797.3,1520,
Core of the Nightmare,,459.38,-12757.3,1520,
Core of the Nightmare,,-12364.5,-12958.0,1520,
Core of the Nightmare,,1738.9375,1456.0435,1520,
"Vindicaar, Krokuun",,443.0,1447.0,1669,Darkfall Ridge
"Vindicaar, Eredath",,4664.6,9850.46,1669,Triumvirate's End
"Vindicaar, Antoran Wastes",,-2623.0,8646.0,1669,Hope's Landing
Halls of the Boundless Reach,,-3092.2136,10158.575,1712,"Antorus, the Burning Throne"
The Exhaust,,-3435.9253,10157.873,1712,"Antorus, the Burning Throne"
Gaze of the Legion,,-2881.625,10781.54,1712,"Antorus, the Burning Throne"
Light's Breach,,-3703.5781,-1614.0712,1712,"Antorus, the Burning Throne"
Elunaria,,-3790.533,-1517.9879,1712,"Antorus, the Burning Throne"
Halls of the Boundless Reach,,-4315.269,-11160.042,1712,"Antorus, the Burning Throne"
Elarian Sanctuary,,-3993.408,-10939.388,1712,"Antorus, the Burning Throne"
Elunaria,,-3974.1284,-10917.073,1712,"Antorus, the Burning Throne"
Light's Breach,,-10575.045,8788.32,1712,"Antorus, the Burning Throne"
Door,,-10574.979,8783.693,1712,"Antorus, the Burning Throne"
The Burning Throne,,-10581.415,8770.194,1712,"Antorus, the Burning Throne"
The Exhaust,,-12633.857,-3381.54,1712,"Antorus, the Burning Throne"
The World Soul,,-12634.205,-2644.4653,1712,"Antorus, the Burning Throne"
Temple of Anguish,,-12633.021,-2595.375,1712,"Antorus, the Burning Throne"
Chamber of Anguish,,-12633.583,-2889.0156,1712,"Antorus, the Burning Throne"
Temple of Anguish,,-12541.716,-2823.415,1712,"Antorus, the Burning Throne"
Main Entrance,7.3 Argus Raid - Eonar - Warp Icon - A - Main Entrance,-3980.8108,-10925.538,1712,Elarian Sanctuary
Lower Entrance,7.3 Argus Raid - Eonar - Warp Icon - B -Lower Entrance,-3868.8628,-10938.221,1712,Elarian Sanctuary
High Temple Entrance,7.3 Argus Raid - Eonar - Warp Icon - C - High Temple Entrance,-3925.5852,-10665.326,1712,Elarian Sanctuary
Light's Breach,,-2855.2917,10818.952,1712,"Antorus, the Burning Throne"
Sacrificial Pits,,-755.4184,2204.8628,1763,
Sacrificial Pits,,-935.41144,2208.5278,1763,
Atal'Dazar,,-791.03644,2239.816,1763,Sacrificial Pits
Atal'Dazar,,-904.2708,2239.0417,1763,Sacrificial Pits
Hatchet Ridge,Allows for collection of wood.,-789.832,-1775.65,1876,Arathi Highlands
Hatchet Ridge,Allows for collection of wood.,-789.832,-1775.65,1876,Arathi Highlands
Northfold Crossing,Secure a foothold in Arathi.,-1022.47,-1989.17,1876,Arathi Highlands
Northfold Crossing,Secure a foothold in Arathi.,-1022.47,-1989.17,1876,Arathi Highlands
High Perch,"Construct a tower, providing fast|naccess to captured locations.",-1193.78,-1900.16,1876,Arathi Highlands
High Perch,"Construct a tower, providing fast|naccess to captured locations.",-1193.78,-1900.16,1876,Arathi Highlands
Circle of Elements,Construct a Spirit Lodge to bring|npowerful caster units to your army.,-1186.38,-2210.45,1876,Arathi Highlands
Circle of Elements,Construct a Spirit Lodge to bring|npowerful caster units to your army.,-1186.38,-2210.45,1876,Arathi Highlands
Drywhisker Mine,Allows for the collection of Iron.,-1003.03,-2307.06,1876,Arathi Highlands
Drywhisker Mine,Allows for the collection of Iron.,-1003.03,-2307.06,1876,Arathi Highlands
Newstead,Construct a Bestiary to recruit|nmounted troops.,-1085.58,-1688.0,1876,Arathi Highlands
Newstead,Construct a Bestiary to recruit|nmounted troops.,-1085.58,-1688.0,1876,Arathi Highlands
Valorcall Pass,Train Demolishers to lay siege to Stromgarde.,-1337.49,-1840.35,1876,Arathi Highlands
Valorcall Pass,Capture to lay siege to Stromgarde.,-1337.49,-1840.35,1876,Arathi Highlands
Valorcall Pass,Horde,-1320.33,-1849.5,1943,Arathi Highlands
Valorcall Pass,Alliance,-1320.33,-1849.5,1943,Arathi Highlands
Stormgarde Keep,Horde,-1570.37,-1803.21,1876,Arathi Highlands
Drywhisker Mine,Allows for the collection of Iron.,-1003.03,-2307.06,1876,
Circle of Elements,Construct a Spirit Lodge to bring|npowerful caster units to your army.,-1186.38,-2210.45,1876,
The Antechamber of Ulduar,,980.03644,-10.46875,603,Ulduar
The Grand Approach,,1493.2743,-24.315973,603,Ulduar
The Inner Sanctum of Ulduar,,1805.7344,-23.876736,603,Ulduar
The Prison of Yogg-Saron,,1903.1459,248.41145,603,Ulduar
The Inner Sanctum of Ulduar,,1904.1528,286.0087,603,Ulduar
The Spark of Imagination,,2268.1094,292.43924,603,Ulduar
The Inner Sanctum of Ulduar,,2343.4497,2570.9028,603,Ulduar
Northfold,Horde,-867.3351,-2112.1355,1876,Arathi Highlands
Destroyed Great Hall,Capture and Rebuild!,-867.335,-2112.14,1876,
Zidormi,Travel through time to another point in Silithus' history.,-6467.59,-219.787,1,Silithus
Zidormi,Travel through time to another point in the Blasted Lands' history.,-10761.1,-2957.73,0,Blasted Lands
Zidormi,Travel through time to another point in Dustwallow Marsh's history.,-3766.9,-3910.26,1,Dustwallow Marsh
Zidormi,Travel through time to another point in Kun-Lai Summit's history.,3830.45,1801.8,870,Kun-Lai Summit
The Drain,,133.8368,-2745.0278,1771,
Tol Dagor,,139.55035,-2737.0244,1771,
The Drain,,193.45486,-2693.6824,1771,
The Brig,,188.2118,-2700.769,1771,
Detention Block,,104.01736,-2653.8108,1771,
The Brig,,102.20313,-2656.6372,1771,
Officer's Quarters,,122.70139,-2627.8699,1771,
Detention Block,,120.35069,-2631.2415,1771,
Overseer's Redoubt,,184.07986,-2703.9358,1771,
Officer's Quarters,,208.24306,-2696.1145,1771,
Overseer's Summit,,176.781,-2743.95,1771,
Overseer's Redoubt,,193.61111,-2719.7222,1771,
Locked Prison Grate,,137.92882,-2651.8872,1771,
Locked Prison Grate,,154.8368,-2702.8333,1771,
Locked Prison Grate,,117.42361,-2667.7952,1771,
Locked Prison Grate,,154.56944,-2702.7622,1771,
Barracks,Primary troop production building.,-924.063,-2084.24,1876,Arathi Highlands
Altar of Storms,Access to powerful player bonuses.,-809.205,-2078.84,1876,Arathi Highlands
Workshop,Vehicle production building.,-809.63,-2016.11,1876,Arathi Highlands
Great Hall,Main structure which improves the base.,-853.733,-2134.14,1876,Arathi Highlands
Barracks,Primary troop production building.,-924.063,-2084.24,1876,Arathi Highlands
Altar of Storms,Access to powerful player bonuses.,-809.205,-2078.84,1876,Arathi Highlands
Workshop,Vehicle production building.,-809.63,-2016.11,1876,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,6755.17,-49.1807,2111,Darkshore
Stronghold,Horde,-853.733,-2134.14,1876,Arathi Highlands
Stromgarde Keep,Assault and defeat the enemy commander.,-1675.3473,-1802.6858,1876,
Fortress,Horde,-853.733,-2134.14,1876,Arathi Highlands
The Cellar,,-589.74133,-251.77605,1862,Waycrest Manor
The Cellar,,-463.34375,-300.72223,1862,Waycrest Manor
Upstairs,,-572.0643,-259.34027,1862,Waycrest Manor
Upstairs,,-510.0,-207.3941,1862,Waycrest Manor
The Grand Foyer,,-555.7118,-259.81772,1862,Waycrest Manor
The Grand Foyer,,-575.0347,-182.82118,1862,Waycrest Manor
The Grand Foyer,,-492.43402,-207.46701,1862,Waycrest Manor
The Grand Foyer,,-512.4948,-208.23091,1862,Waycrest Manor
The Grand Foyer,,-465.4861,-300.80902,1862,Waycrest Manor
The Cellar,,-488.9514,-208.02951,1862,Waycrest Manor
Catacombs,,-539.6024,-231.98264,1862,
Upstairs,,-552.559,-182.55035,1862,Waycrest Manor
The Rupture,,-526.9427,-288.84027,1862,
Catacombs,,-489.67014,-328.3646,1862,
Ruins of Undercity,,1594.3385,240.2882,0,Tirisfal Glades
High Perch,"Construct a tower, providing fast|naccess to captured locations.",-1206.83,-1902.9,1943,Arathi Highlands
High Perch,"Construct a tower, providing fast|naccess to captured locations.",-1206.83,-1902.9,1943,Arathi Highlands
Northfold Crossing,Alliance,-1030.07,-1986.36,1943,Arathi Highlands
Northfold Crossing,Horde,-1030.07,-1986.36,1943,Arathi Highlands
Circle of Elements,Construct an Arcane Sanctum to bring|npowerful caster units to your army.,-1186.38,-2210.45,1943,Arathi Highlands
Circle of Elements,Construct an Arcane Sanctum to bring|npowerful caster units to your army.,-1186.38,-2210.45,1943,Arathi Highlands
Circle of Elements,Construct an Arcane Sanctum to bring|npowerful caster units to your army.,-1186.38,-2210.45,1943,
Newstead,Construct a Stable to recruit|nmounted troops.,-1085.58,-1688.0,1943,Arathi Highlands
Newstead,Construct a Stable to recruit|nmounted troops.,-1085.58,-1688.0,1943,Arathi Highlands
Ar'gorok,Assault and defeat the enemy commander.,-881.652,-2091.17,1943,
Highlands Mill,Allows for collection of wood.,-1355.93,-1554.97,1943,Arathi Highlands
Highlands Mill,Allows for collection of wood.,-1355.93,-1554.97,1943,Arathi Highlands
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Arathi Highlands
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Arathi Highlands
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Arathi Highlands
Zidormi,Travel through time to another point in Tirisfal Glades' history.,1945.61,-105.153,0,Tirisfal Glades
Zidormi,Travel through time to another point in Darkshore's history.,7168.55,-141.976,1,Darkshore
Upstairs,,-597.42883,-181.92708,1862,Waycrest Manor
Remains of Darnassus,,9951.75,2254.5,1,Teldrassil
Ruin's Descent,,-269.22397,-256.39758,1861,Uldir
Ring of Containment,,-6.25,-255.35243,1861,Uldir
Hall of Sanitation,,-1.9756944,-255.6493,1861,Uldir
Archives of Eternity,,254.55382,-27.203125,1861,Uldir
Ring of Containment,,255.45486,-20.901041,1861,Uldir
Plague Vault,,480.27603,-255.27605,1861,Uldir
Ring of Containment,,491.87848,-255.0677,1861,Uldir
Gallery of Failures,,255.46701,-480.94446,1861,Uldir
Ring of Containment,,254.9948,-494.96008,1861,Uldir
Chamber of Corruption,,255.06076,-255.5382,1861,Uldir
The Oblivion Door,,212.06944,-260.86807,1861,Uldir
Destroyed Town Hall,Capture and Rebuild!,-1668.6,-1803.07,1943,
Town Hall,Main structure which improves the base.,-1668.6,-1803.07,1943,Arathi Highlands
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Arathi Highlands
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Arathi Highlands
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Arathi Highlands
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Arathi Highlands
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Arathi Highlands
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Arathi Highlands
Keep,Alliance,-1668.6,-1803.07,1943,Arathi Highlands
Castle,Alliance,-1668.6,-1803.07,1943,Arathi Highlands
Storm's End,,3631.3472,-1353.5938,1864,"Antorus, the Burning Throne"
The Blessed Path,,3622.4973,-1369.3577,1864,"Antorus, the Burning Throne"
The Bazaar of Watchful Eyes,,3758.03,3404.64,1877,Temple of Sethraliss
The Galvanized Grotto,,3814.67,3446.95,1877,Temple of Sethraliss
Ruin's Descent,,1087.7031,1333.8281,1841,The Underrot
The Underrot,,1113.356,1344.4202,1841,The Underrot
Siege of Boralus,Dungeon,-211.11632,-1560.8298,1643,Plunder Harbor
Tol Dagor,Dungeon,27.362848,-2655.0903,1643,Tol Dagor
Waycrest Manor,Dungeon,784.9323,3372.3125,1643,Waycrest Manor
Siege of Boralus,Dungeon,1099.6649,-622.72394,1643,Boralus Harbor
Freehold,Dungeon,-1582.6962,-1284.941,1643,The Wailing Tideway
Shrine of the Storm,Dungeon,4154.922,-1118.1562,1643,Shrine of the Storm
The MOTHERLODE!!,Dungeon,-1996.8108,961.4983,1642,Port of Zandalar
The MOTHERLODE!!,Dungeon,-2657.3542,2383.6458,1642,Xibala
Atal'Dazar,Dungeon,-848.49133,2025.1875,1642,Atal'Dazar
Kings' Rest,Dungeon,-848.25867,2528.388,1642,Atal'Dazar
Temple of Sethraliss,Dungeon,3180.8906,3152.079,1642,Skycallers' Spire
The Underrot,Dungeon,1263.0504,753.74133,1642,Altar of Rot
Uldir,Raid,1320.0573,601.8958,1642,Altar of Rot
Return to Zuldazar,,-393.3,4122.2,1643,Drustvar
Return to Zuldazar,,-218.9,-1528.1,1643,Tiragarde Sound
Return to Zuldazar,,4235.8,394.5,1643,Stormsong Valley
Return to Boralus,,2780.41,4190.48,1642,Vol'dun
Return to Boralus,,2123.4,186.5,1642,Nazmir
Return to Boralus,,-2628.0,2285.5,1642,Zuldazar
War Headquarters (PvP),,1048.78,-286.418,1643,Ashvane Company Yards
War Headquarters (PvP),,-1901.19,1338.49,1642,The Mugambala
The Grand Foyer,,-553.51044,-385.5625,1862,Waycrest Manor
Upstairs,,-552.5643,-377.80383,1862,Waycrest Manor
Warfront,,-2036.3385,725.3993,1642,
Warfront,,1025.1354,-470.70834,1643,
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Arathi Highlands
Barracks,Primary troop production building.,-924.063,-2084.24,1876,Arathi Highlands
Altar of Storms,Access to powerful player bonuses.,-809.205,-2078.84,1876,Arathi Highlands
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,6755.17,-49.1807,2111,Darkshore
Keep,Alliance,-1668.6,-1803.07,1943,Arathi Highlands
Castle,Alliance,-1668.6,-1803.07,1943,Arathi Highlands
Stronghold,Horde,-853.733,-2134.14,1876,Arathi Highlands
Fortress,Horde,-853.733,-2134.14,1876,Arathi Highlands
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Arathi Highlands
Workshop,Vehicle production building.,-809.63,-2016.11,1876,Arathi Highlands
Stronghold,Horde,-853.733,-2134.14,1876,Arathi Highlands
Fortress,Horde,-853.733,-2134.14,1876,Arathi Highlands
"Boat to Menethil Harbor, Wetlands",,-4004.0,-4731.7,1,
"Boat to Theramore Isle, Dustwallow Marsh",,-3864.8,-656.7,0,
"Boat to Daggercap Bay, Howling Fjord",,-3709.8,-576.5,0,
"Boat to Menethil Harbor, Wetlands",,588.7,-5102.3,571,
Boat to Stormwind City,,2231.2,5131.2,571,
"Boat to Valiance Keep, Borean Tundra",,-8294.0,1406.2,0,
"Boat to Boralus Harbor, Tiragarde Sound",,-8647.0,1325.6,0,
Boat to Stormwind City,,1046.8,-635.7,1643,
"Boat to Ratchet, Northern Barrens",,-14284.9,556.2,0,
"Boat to Booty Bay, Stranglethorn Vale",,-995.6,-3828.7,1,
Zeppelin to Orgrimmar,,-12451.5,219.2,0,
"Zeppelin to Grom'gol, Stranglethorn Vale",,1868.6,-4417.3,1,Orgrimmar
"Zeppelin to Warsong Hold, Borean Tundra",,1763.2,-4283.4,1,Orgrimmar
Zeppelin to Orgrimmar,,2835.6,6183.9,571,
"Boat to Dazar'alor, Zuldazar",,-985.1,-5772.6,1,
"Boat to Echo Isles, Durotar",,-2289.7,799.5,1642,
"Portal to Honeydew Village, Jade Forest",,2014.7,-4699.1,1,
Portal to Orgrimmar,,3000.1,-540.1,870,
"Portal to Paw'don Village, Jade Forest",,-8194.8,528.5,0,
Portal to Stormwind City,,-311.8,-1776.5,870,
Assault,Tiragarde Sound is under attack by the Horde!,258.54,-1021.3,1643,
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2105,Darkshore
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2105,Darkshore
Cinderfall Grove,Allows wisps to collect wood.,6962.3,-167.173,2105,Darkshore
Cinderfall Grove,Allows wisps to collect wood.,6962.3,-167.173,2105,Darkshore
Lor'danel Landing,Alliance,7438.87,-130.223,2105,Darkshore
Lor'danel Landing,Horde,7438.87,-130.223,2105,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Darkshore
Gloomtide Strand,Alliance,6883.92,126.678,2105,Darkshore
Gloomtide Strand,Horde,6883.92,126.678,2105,Darkshore
Gloomtide Strand,Neutral,6883.92,126.678,2105,Darkshore
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2105,Darkshore
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2105,Darkshore
Ashwood Depot,Alliance,7166.58,30.4592,2105,Darkshore
Ashwood Depot,Horde,7166.58,30.4592,2105,Darkshore
Ruins of Auberdine,Alliance,6408.52,501.473,2105,Darkshore
Ruins of Auberdine,Secure a foothold in Darkshore.,6408.52,501.473,2105,Darkshore
Forlorn Crossing,Alliance,6908.44,-30.7736,2105,Darkshore
Forlorn Crossing,Horde,6908.44,-30.7736,2105,Darkshore
Bashal'Aran,Construct a base to recapture Darkshore.,6718.17,-0.175312,2105,Darkshore
Injured Tree of Life,Revive!,6745.14,-51.6171,2105,Darkshore
Tree of Life,Main structure which improves the base.,6745.14,-51.6171,2105,Darkshore
Tree of Ages,Alliance,6735.8223,-43.953125,2105,Darkshore
Tree of Ages,Alliance,6735.588,-43.890625,2105,Darkshore
Tree of Eternity,Alliance,6734.335,-43.5,2105,Darkshore
Tree of Eternity,Alliance,6734.705,-43.947918,2105,Darkshore
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Darkshore
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Darkshore
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Darkshore
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Darkshore
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Darkshore
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Darkshore
Hunter's Hall,Upgrade the weapons and armor of units.,6705.2173,-98.0,2105,Darkshore
Hunter's Hall,Upgrade the weapons and armor of units.,6706.0625,-98.0191,2105,Darkshore
Hunter's Hall,Upgrade the weapons and armor of units.,6705.612,-97.68403,2105,Darkshore
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Darkshore
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Darkshore
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Darkshore
Ashwood Depot,Horde,7166.58,30.4592,2111,Darkshore
Ashwood Depot,Alliance,7166.58,30.4592,2111,Darkshore
Bashal'Aran,Construct a base to recapture Darkshore.,6718.17,-0.175312,2111,Darkshore
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2111,Darkshore
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2111,Darkshore
Cinderfall Grove,Allows for the collection of Wood.,6962.3,-167.173,2111,Darkshore
Cinderfall Grove,Allows for the collection of Wood.,6962.3,-167.173,2111,Darkshore
Forlorn Crossing,Alliance,6908.44,-30.7736,2111,Darkshore
Forlorn Crossing,Horde,6908.44,-30.7736,2111,Darkshore
Gloomtide Strand,Alliance,6883.92,126.678,2111,Darkshore
Gloomtide Strand,Horde,6883.92,126.678,2111,Darkshore
Gloomtide Strand,Neutral,6883.92,126.678,2111,Darkshore
Lor'danel Landing,Alliance,7438.87,-130.223,2111,Darkshore
Lor'danel Landing,Horde,7438.87,-130.223,2111,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2111,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2111,Darkshore
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2111,Darkshore
Ruins of Auberdine,Horde,6408.52,501.473,2111,Darkshore
Ruins of Auberdine,Secure a foothold in Darkshore.,6408.52,501.473,2111,Darkshore
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2111,Darkshore
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2111,Darkshore
Assault,Drustvar is under attack by the Horde!,-751.567,3168.43,1643,
Assault,Stormsong Valley is under attack by the Horde!,3431.24,-326.055,1643,
Assault,Nazmir is under attack by the Alliance!,1975.96,814.365,1642,
Assault,Vol'dun is under attack by the Alliance!,2068.16,3494.83,1642,
Assault,Zuldazar is under attack by the Alliance!,-895.297,803.297,1642,
Altar of Storms,Access to powerful player bonuses.,6711.47,22.3339,2111,Darkshore
Altar of Storms,Access to powerful player bonuses.,6711.47,22.3339,2111,Darkshore
Altar of Storms,Access to powerful player bonuses.,6711.47,22.3339,2111,Darkshore
Barracks,Primary troop production building.,6643.19,-13.2654,2111,Darkshore
Barracks,Primary troop production building.,6643.19,-13.2654,2111,Darkshore
Barracks,Primary troop production building.,6643.19,-13.2654,2111,Darkshore
Plagueworks,Vehicle production building.,6695.56,-117.753,2111,Darkshore
Plagueworks,Vehicle production building.,6695.56,-117.753,2111,Darkshore
Plagueworks,Vehicle production building.,6695.56,-117.753,2111,Darkshore
Stronghold,Horde,6654.58,-88.2115,2111,Darkshore
Stronghold,Horde,6654.58,-88.2115,2111,Darkshore
Fortress,Horde,6654.58,-88.2115,2111,Darkshore
Fortress,Horde,6654.58,-88.2115,2111,Darkshore
Destroyed Great Hall,Capture and Rebuild!,6654.58,-88.2115,2111,Darkshore
Great Hall,Main structure which improves the base.,6654.58,-88.2115,2111,Darkshore
Zidormi,Travel through time to another point in Arathi Highlands' history.,-2230.7,-2456.94,0,Arathi Highlands
Thoras'tal Spire,Naga Controlled,863.526,-413.809,1718,Nazjatar
Thoras'tal Spire,Uncontrolled,863.526,-413.809,1718,Nazjatar
Thoras'tal Spire,Alliance Controlled,863.526,-413.809,1718,Nazjatar
Thoras'tal Spire,Horde Controlled,863.526,-413.809,1718,Nazjatar
Alathir Spire,Uncontrolled,1712.94,171.438,1718,Nazjatar
Alathir Spire,Naga Controlled,1712.94,171.438,1718,Nazjatar
Alathir Spire,Horde Controlled,1712.94,171.438,1718,Nazjatar
Alathir Spire,Alliance Controlled,1712.94,171.438,1718,Nazjatar
