Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,MapName_lang,AreaName_lang,Origin
Woodpaw Den,,-4835.2,863.048,1,Kalimdor,The Writhing Deep,AreaPOI (Points of Interest table)
Revantusk Village,,-573.459,-4590.51,0,Eastern Kingdoms,The Overlook Cliffs,AreaPOI (Points of Interest table)
Thorium Point,,-6513.68,-1142.76,0,Eastern Kingdoms,Firewatch Ridge,AreaPOI (Points of Interest table)
Mor'shan Base Camp,,1035.13,-2113.34,1,Kalimdor,The Mor'shan Rampart,AreaPOI (Points of Interest table)
Silverwing Grove,,1462.48,-1858.93,1,Kalimdor,Fallen Sky Lake,AreaPOI (Points of Interest table)
West Frostwolf Tower,Horde Controlled,-1288.9,-256.613,30,Alterac Valley,,AreaPOI (Points of Interest table)
West Frostwolf Tower,Destroyed,-1288.92,-256.629,30,Alterac Valley,,AreaPOI (Points of Interest table)
West Frostwolf Tower,In Conflict,-1288.02,-256.508,30,Alterac Valley,,AreaPOI (Points of Interest table)
West Frostwolf Tower,In Conflict,-1288.09,-256.702,30,Alterac Valley,,AreaPOI (Points of Interest table)
Pre-alliance POI test,,451.372,-127.12,30,Alterac Valley,,AreaPOI (Points of Interest table)
The Weeping Cave,,2249.61,-2389.63,0,Eastern Kingdoms,The Weeping Cave,AreaPOI (Points of Interest table)
Wildpaw Cavern,,-1436.1,-455.651,30,Alterac Valley,Frostwolf Keep,AreaPOI (Points of Interest table)
Icewing Cavern,,276.056,61.1517,30,Alterac Valley,Dun Baldar,AreaPOI (Points of Interest table)
Yojamba Isle,,-11874.6,1250.73,0,Eastern Kingdoms,Northern Stranglethorn,AreaPOI (Points of Interest table)
Stables,Neutral,1181.51,1185.65,529,Classic Arathi Basin,,AreaPOI (Points of Interest table)
Blacksmith,Neutral,988.693,1012.81,529,Classic Arathi Basin,,AreaPOI (Points of Interest table)
Lumber Mill,Neutral,812.715,1182.26,529,Classic Arathi Basin,,AreaPOI (Points of Interest table)
Gold Mine,Neutral,1178.15,822.624,529,Classic Arathi Basin,,AreaPOI (Points of Interest table)
Farm,Neutral,824.015,826.696,529,Classic Arathi Basin,,AreaPOI (Points of Interest table)
Snowfall Graveyard,Uncontrolled,-202.932,-112.716,30,Alterac Valley,,AreaPOI (Points of Interest table)
Misty Reed Post,,-10854.8,-4093.43,0,Eastern Kingdoms,Misty Reed Strand,AreaPOI (Points of Interest table)
Brackenwall Village,,-3132.98,-2880.71,1,Kalimdor,Brackenwall Village,AreaPOI (Points of Interest table)
Cenarion Hold,,-6886.15,718.398,1,Kalimdor,Cenarion Hold,AreaPOI (Points of Interest table)
Twilight Base Camp,,-6996.15,1195.01,1,Kalimdor,Twilight Base Camp,AreaPOI (Points of Interest table)
Staghelm Point,,-6517.49,97.5554,1,Kalimdor,Staghelm Point,AreaPOI (Points of Interest table)
Twilight's Run,,-6310.14,136.591,1,Kalimdor,Staghelm Point,AreaPOI (Points of Interest table)
Ortell's Hideout,,-7586.17,226.396,1,Kalimdor,Hive'Regal,AreaPOI (Points of Interest table)
Bronzebeard Encampment,,-8021.76,1105.84,1,Kalimdor,Bronzebeard Encampment,AreaPOI (Points of Interest table)
Under Attack,Winterspring,6519.57,-4117.1,1,Kalimdor,,AreaPOI (Points of Interest table)
Under Attack,Azshara,3366.79,-6226.81,1,Kalimdor,,AreaPOI (Points of Interest table)
Under Attack,Blasted Lands,-11456.9,-2981.41,0,Eastern Kingdoms,Blasted Lands,AreaPOI (Points of Interest table)
Under Attack,Burning Steppes,-7741.19,-2722.21,0,Eastern Kingdoms,Burning Steppes,AreaPOI (Points of Interest table)
Under Attack,Tanaris Desert,-8277.12,-3484.09,1,Kalimdor,,AreaPOI (Points of Interest table)
Under Attack,Eastern Plaguelands,2414.5,-3919.26,0,Eastern Kingdoms,Eastern Plaguelands,AreaPOI (Points of Interest table)
Ivar's Patch,,1233.05,1214.28,0,Eastern Kingdoms,Silverpine Forest,AreaPOI (Points of Interest table)
Valgan's Field,,908.754,1255.63,0,Eastern Kingdoms,Valgan's Field,AreaPOI (Points of Interest table)
Silvermoon City,,9504.23,-7297.86,530,Outland,Silvermoon City,AreaPOI (Points of Interest table)
Falconwing Square,,9443.57,-6889.18,530,Outland,Falconwing Square,AreaPOI (Points of Interest table)
Sunstrider Isle,,10251.2,-6243.67,530,Outland,Sunstrider Isle,AreaPOI (Points of Interest table)
The Sunspire,,10339.4,-6393.8,530,Outland,,AreaPOI (Points of Interest table)
Sunsail Anchorage,,8760.85,-6099.67,530,Outland,Sunsail Anchorage,AreaPOI (Points of Interest table)
Fairbreeze Village,,8722.06,-6675.4,530,Outland,Fairbreeze Village,AreaPOI (Points of Interest table)
Farstride Retreat,,8986.2,-7461.7,530,Outland,Farstrider Retreat,AreaPOI (Points of Interest table)
Deatholme,,6494.17,-6367.48,530,Outland,Deatholme,AreaPOI (Points of Interest table)
Windrunner Spire,,7018.83,-5731.5,530,Outland,Windrunner Spire,AreaPOI (Points of Interest table)
Tranquillien,,7567.08,-6818.75,530,Outland,Tranquillien,AreaPOI (Points of Interest table)
Honor Hold,,-715.967,2670.63,530,Outland,Honor Hold,AreaPOI (Points of Interest table)
Thrallmar,,138.907,2703.56,530,Outland,Thrallmar,AreaPOI (Points of Interest table)
The Stair of Destiny,,-250.472,1029.01,530,Outland,The Stair of Destiny,AreaPOI (Points of Interest table)
Throne of Kil'Jaeden,,815.059,2331.75,530,Outland,Throne of Kil'jaeden,AreaPOI (Points of Interest table)
Hellfire Citadel,,-315.158,3099.17,530,Outland,,AreaPOI (Points of Interest table)
Den of Haal'esh,,-1105.52,4200.52,530,Outland,Den of Haal'esh,AreaPOI (Points of Interest table)
Falcon Watch,,-699.534,4260.89,530,Outland,Falcon Watch,AreaPOI (Points of Interest table)
Ruins of Sha'naar,,-236.269,4935.25,530,Outland,Ruins of Sha'naar,AreaPOI (Points of Interest table)
Clan Post,,500.537,3850.62,530,Outland,Mag'har Post,AreaPOI (Points of Interest table)
Pools of Aggonar,,244.889,3467.86,530,Outland,Pools of Aggonar,AreaPOI (Points of Interest table)
Sandworm!,A Silithyst beast has surfaced,-6548.72,1150.51,1,Kalimdor,Silithus,AreaPOI (Points of Interest table)
Sandworm!,A Silithyst beast has surfaced,-7786.01,978.815,1,Kalimdor,Silithus,AreaPOI (Points of Interest table)
Sandworm!,A Silithyst beast has surfaced,-7463.3,1411.7,1,Kalimdor,Silithus,AreaPOI (Points of Interest table)
Sandworm!,A Silithyst beast has surfaced,-7377.08,447.046,1,Kalimdor,Silithus,AreaPOI (Points of Interest table)
Wrathscale Point,,-4959.96,-11815.9,530,Outland,Wrathscale Point,AreaPOI (Points of Interest table)
Bristlelimb Village,,-4588.5,-11603.5,530,Outland,Bristlelimb Village,AreaPOI (Points of Interest table)
Pod Cluster,,-4414.18,-11970.8,530,Outland,Pod Cluster,AreaPOI (Points of Interest table)
Pod Wreckage,,-4464.58,-12661.0,530,Outland,Pod Wreckage,AreaPOI (Points of Interest table)
Geezle's Camp,,-4583.14,-12879.8,530,Outland,Geezle's Camp,AreaPOI (Points of Interest table)
Azure Watch,,-4179.47,-12501.5,530,Outland,Azure Watch,AreaPOI (Points of Interest table)
The Exodar,,-4007.31,-11873.6,530,Outland,The Exodar,AreaPOI (Points of Interest table)
Valaar's Berth,,-4257.04,-11424.7,530,Outland,Valaar's Berth,AreaPOI (Points of Interest table)
Silting Shore,,-3390.31,-11887.0,530,Outland,Silting Shore,AreaPOI (Points of Interest table)
Stillpine Hold,,-3354.12,-12348.4,530,Outland,Stillpine Hold,AreaPOI (Points of Interest table)
Menagerie Wreckage,,-3300.91,-12730.9,530,Outland,Menagerie Wreckage,AreaPOI (Points of Interest table)
The Sacred Grove,,-3811.64,-13374.7,530,Outland,The Sacred Grove,AreaPOI (Points of Interest table)
Wildwind Peak,,-3768.73,-11465.4,530,Outland,Wildwind Peak,AreaPOI (Points of Interest table)
Emberglade,,-3284.43,-12901.0,530,Outland,Emberglade,AreaPOI (Points of Interest table)
Odesyus' Landing,,-4694.52,-12411.2,530,Outland,Odesyus' Landing,AreaPOI (Points of Interest table)
Traitor's Cove,,-5081.78,-11265.1,530,Outland,Traitor's Cove,AreaPOI (Points of Interest table)
Crash Site,,-4145.27,-13739.4,530,Outland,Ammen Vale,AreaPOI (Points of Interest table)
Shadow Ridge,,-4537.33,-13338.0,530,Outland,Shadow Ridge,AreaPOI (Points of Interest table)
Silverline Lake,,-4386.85,-13595.1,530,Outland,Silverline Lake,AreaPOI (Points of Interest table)
Nestlewood Thicket,,-4397.99,-13805.5,530,Outland,Nestlewood Thicket,AreaPOI (Points of Interest table)
Ammen Fields,,-4164.96,-13487.2,530,Outland,Ammen Fields,AreaPOI (Points of Interest table)
Moonwing Den,,-5065.18,-11067.8,530,Outland,Moonwing Den,AreaPOI (Points of Interest table)
Tide's Hollow,,-4871.51,-11598.0,530,Outland,Tides' Hollow,AreaPOI (Points of Interest table)
Suncrown Village,,7988.71,-7299.7,530,Outland,Suncrown Village,AreaPOI (Points of Interest table)
Zeb'Sora,,8014.57,-7793.08,530,Outland,Zeb'Sora,AreaPOI (Points of Interest table)
Dawnstar Spire,,7828.3,-7844.05,530,Outland,Dawnstar Spire,AreaPOI (Points of Interest table)
Farstrider Enclave,,7543.67,-7665.41,530,Outland,Farstrider Enclave,AreaPOI (Points of Interest table)
Zeb'Tela,,7371.75,-7805.6,530,Outland,Zeb'Tela,AreaPOI (Points of Interest table)
Sanctum of the Sun,,7186.54,-7125.71,530,Outland,Sanctum of the Sun,AreaPOI (Points of Interest table)
An'telas,,7451.8,-7290.97,530,Outland,An'telas,AreaPOI (Points of Interest table)
Amani Catacombs,,7638.25,-7310.51,530,Outland,Amani Catacombs,AreaPOI (Points of Interest table)
Zeb'Nowa,,6909.73,-7378.86,530,Outland,Zeb'Nowa,AreaPOI (Points of Interest table)
Amani Pass,,6857.14,-7680.32,530,Outland,Amani Pass,AreaPOI (Points of Interest table)
Andilien Estate,,7034.17,-6823.45,530,Outland,Andilien Estate,AreaPOI (Points of Interest table)
Howling Ziggurat,,7168.21,-6615.66,530,Outland,Howling Ziggurat,AreaPOI (Points of Interest table)
Bleeding Ziggurat,,7219.75,-6416.48,530,Outland,Bleeding Ziggurat,AreaPOI (Points of Interest table)
Underlight Mines,,7208.95,-6247.08,530,Outland,Underlight Mines,AreaPOI (Points of Interest table)
Windrunner Village,,7260.98,-5936.89,530,Outland,Windrunner Village,AreaPOI (Points of Interest table)
Sanctum of the Moon,,7536.23,-6408.08,530,Outland,Sanctum of the Moon,AreaPOI (Points of Interest table)
An'daroth,,7933.11,-6507.79,530,Outland,An'daroth,AreaPOI (Points of Interest table)
Tor'Watha,,8538.68,-7931.78,530,Outland,Tor'Watha,AreaPOI (Points of Interest table)
Zeb'Watha,,8445.3,-7596.97,530,Outland,Zeb'Watha,AreaPOI (Points of Interest table)
East Sanctum,,8742.78,-7105.38,530,Outland,East Sanctum,AreaPOI (Points of Interest table)
Saltheril's Haven,,8645.7,-6372.79,530,Outland,Saltheril's Haven,AreaPOI (Points of Interest table)
West Sanctum,,9100.33,-6223.32,530,Outland,West Sanctum,AreaPOI (Points of Interest table)
North Sanctum,,9297.83,-6659.46,530,Outland,North Sanctum,AreaPOI (Points of Interest table)
Stillwhisper Pond,,9215.16,-7211.67,530,Outland,Stillwhisper Pond,AreaPOI (Points of Interest table)
The Vector Coil,,-1944.84,-10678.4,530,Outland,The Vector Coil,AreaPOI (Points of Interest table)
The Cryo-Core,,-2077.3,-11344.5,530,Outland,The Cryo-Core,AreaPOI (Points of Interest table)
The Warp Piston,,-1209.9,-11802.8,530,Outland,The Warp Piston,AreaPOI (Points of Interest table)
Bladewood,,-1753.26,-11622.5,530,Outland,Bladewood,AreaPOI (Points of Interest table)
Wrathscale Lair,,-2220.94,-12324.7,530,Outland,Wrathscale Lair,AreaPOI (Points of Interest table)
Ruins of Loreth'Aran,,-1746.56,-12079.8,530,Outland,Ruins of Loreth'Aran,AreaPOI (Points of Interest table)
Nazzivian,,-2415.29,-11295.7,530,Outland,Nazzivian,AreaPOI (Points of Interest table)
Axxarien,,-1515.3,-11384.8,530,Outland,Axxarien,AreaPOI (Points of Interest table)
The Hidden Reef,,-1220.49,-11143.2,530,Outland,The Hidden Reef,AreaPOI (Points of Interest table)
Amberweb Pass,,-1516.76,-10755.1,530,Outland,Amberweb Pass,AreaPOI (Points of Interest table)
Ragefeather Ridge,,-1549.41,-11889.5,530,Outland,Ragefeather Ridge,AreaPOI (Points of Interest table)
Talon Stand,,-1217.23,-12449.1,530,Outland,Talon Stand,AreaPOI (Points of Interest table)
Bristlelimb Enclave,,-2496.43,-12216.7,530,Outland,Bristlelimb Enclave,AreaPOI (Points of Interest table)
The Overlook,Neutral,-199.731,3466.6,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
The Overlook,Alliance Controlled,-199.628,3466.98,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
The Overlook,Horde Controlled,-199.434,3467.1,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
Broken Hill,Neutral,-466.044,3467.61,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
Broken Hill,Alliance Controlled,-465.609,3467.81,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
Broken Hill,Horde Controlled,-465.397,3467.81,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
The Stadium,Neutral,-291.268,3702.61,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
The Stadium,Alliance Controlled,-290.921,3702.59,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
The Stadium,Horde Controlled,-290.818,3702.22,530,Outland,Hellfire Peninsula,AreaPOI (Points of Interest table)
West Beacon,Alliance Controlled,374.82,7333.08,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
West Beacon,Horde Controlled,374.83,7333.08,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
West Beacon,,374.813,7333.08,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Twinspire Graveyard,,246.488,7084.32,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Twinspire Graveyard,Alliance Controlled,246.489,7084.33,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Twinspire Graveyard,Horde Controlled,246.491,7084.32,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
East Beacon,Alliance Controlled,341.394,6833.16,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
East Beacon,Horde Controlled,341.234,6833.17,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
East Beacon,,341.409,6833.08,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Alliance Field Scout,,374.129,6229.92,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Alliance Field Scout,,374.146,6229.91,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Horde Field Scout,,296.583,7820.33,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Horde Field Scout,,296.632,7820.35,530,Outland,Zangarmarsh,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1656.53,7733.27,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Horde Controlled,-1656.64,7733.22,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Alliance Controlled,-1656.65,7733.18,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1512.81,8135.79,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Alliance Controlled,-1512.88,8135.7,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Horde Controlled,-1512.85,8135.71,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1817.36,8038.34,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Horde Controlled,-1817.4,8038.21,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Alliance Controlled,-1817.37,8038.18,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1387.35,7781.24,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Alliance Controlled,-1387.23,7781.24,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Horde Controlled,-1387.35,7781.25,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Halaa,,-1573.7,7942.06,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Halaa,Horde Controlled,-1573.61,7942.09,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Halaa,Alliance Controlled,-1573.6,7942.03,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Halaa,,-1573.6,7942.06,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Halaa,,-1573.68,7942.0,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Spirit Tower,,-3082.84,5329.92,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Alliance Controlled,-3082.89,5329.91,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Horde Controlled,-3082.88,5329.91,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,,-2944.75,4788.92,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Alliance Controlled,-2944.78,4788.99,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Horde Controlled,-2944.75,4789.01,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,,-3170.13,4438.59,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Alliance Controlled,-3170.17,4438.58,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Horde Controlled,-3170.19,4438.55,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,,-3601.07,4533.99,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Alliance Controlled,-3600.99,4533.97,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Horde Controlled,-3601.06,4533.97,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,,-3807.71,4896.94,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Alliance Controlled,-3807.66,4896.9,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Spirit Tower,Horde Controlled,-3807.7,4896.87,530,Outland,Terokkar Forest,AreaPOI (Points of Interest table)
Blood Watch,,-1990.97,-11866.2,530,Outland,Blood Watch,AreaPOI (Points of Interest table)
Blood Elf Tower,Uncontrolled,2048.9219,1393.5851,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Blood Elf Tower,Alliance Controlled,2048.6458,1393.8212,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Blood Elf Tower,Horde Controlled,2048.29,1394.2153,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Fel Reaver Ruins,Uncontrolled,2026.33,1749.76,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Fel Reaver Ruins,Alliance Controlled,2026.35,1749.75,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Fel Reaver Ruins,Horde Controlled,2026.35,1749.75,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Mage Tower,Uncontrolled,2284.889,1731.1146,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Mage Tower,Alliance Controlled,2284.7883,1731.3959,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Mage Tower,Horde Controlled,2284.9548,1731.224,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Draenei Ruins,Uncontrolled,2302.85,1388.07,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Draenei Ruins,Alliance Controlled,2302.86,1388.07,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Draenei Ruins,Horde Controlled,2302.85,1388.07,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Draenei Ruins,In Conflict,2302.84,1388.07,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Draenei Ruins,In Conflict,2302.85,1388.07,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Mage Tower,In Conflict,2284.6963,1731.4202,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Mage Tower,In Conflict,2284.8489,1731.5087,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Fel Reaver Ruins,In Conflict,2026.35,1749.76,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Fel Reaver Ruins,In Conflict,2026.34,1749.76,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Blood Elf Tower,In Conflict,2048.2048,1393.2795,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Blood Elf Tower,In Conflict,2048.0347,1393.9445,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Shattrath City,,-1863.83,5429.83,530,Outland,Shattrath City,AreaPOI (Points of Interest table)
Netherstorm Flag,Not Controlled,2174.5,1569.48,566,Eye of the Storm,Eye of the Storm,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1817.41,8038.24,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1512.78,8135.72,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1387.29,7781.21,530,Outland,Nagrand,AreaPOI (Points of Interest table)
Wyvern Camp,Uncontrolled,-1656.66,7733.23,530,Outland,Nagrand,AreaPOI (Points of Interest table)
"Falconwing Square, Paladin Trainer",,9516.0,-6871.03,530,Outland,Falconwing Square,AreaPOI (Points of Interest table)
